               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.06250000E+03
  1.50000000E+00 -1.00000000E+00  0.00000000E+00  0.00000000E+00 -9.73314465E-02  9.99999975E-05  0.00000000E+00  0.00000000E+00
  1.50000000E+00 -9.97000000E-01 -4.05025293E-02  8.29042080E-05 -9.73310569E-02  9.99999975E-05  3.73966614E-05  1.41083928E-02
  1.50000000E+00 -9.94000000E-01 -7.08854045E-02  2.76652313E-04 -9.73301937E-02  9.99999975E-05  1.77248224E-04  4.13732434E-02
  1.50000000E+00 -9.91000000E-01 -8.52815136E-02  4.89983287E-04 -9.73284825E-02  9.99999975E-05  2.85091826E-04  7.84730037E-02
  1.50000000E+00 -9.88000000E-01 -9.23257912E-02  6.98454853E-04 -9.73259655E-02  9.99999975E-05  3.71987211E-04  1.21680792E-01
  1.50000000E+00 -9.85000000E-01 -9.61938345E-02  9.00334812E-04 -9.73227871E-02  9.99999975E-05  4.51926060E-04  1.65737873E-01
  1.50000000E+00 -9.82000000E-01 -9.85234449E-02  1.09694114E-03 -9.73191351E-02  9.99999975E-05  5.27412725E-04  2.08045915E-01
  1.50000000E+00 -9.79000000E-01 -1.00014642E-01  1.28948831E-03 -9.73151628E-02  9.99999975E-05  5.99045832E-04  2.47771338E-01
  1.50000000E+00 -9.76000000E-01 -1.01002079E-01  1.47880745E-03 -9.73109825E-02  9.99999975E-05  6.67231847E-04  2.84814840E-01
  1.50000000E+00 -9.73000000E-01 -1.01662860E-01  1.66545319E-03 -9.73066741E-02  9.99999975E-05  7.32352113E-04  3.19334798E-01
  1.50000000E+00 -9.70000000E-01 -1.02099097E-01  1.84980474E-03 -9.73022936E-02  9.99999975E-05  7.94753053E-04  3.51561451E-01
  1.50000000E+00 -9.67000000E-01 -1.02373555E-01  2.03213063E-03 -9.72978821E-02  9.99999975E-05  8.54736467E-04  3.81729611E-01
